date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:06:04	2158/2158	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jun%202020%2014:58:19%20GMT	https://html.modeltheme.com/cryptic/password.html	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/password.html	(from https://html.modeltheme.com/cryptic/index.html)
00:06:04	2841/2841	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jun%202020%2014:58:18%20GMT	https://html.modeltheme.com/cryptic/reset-password.html	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/reset-password.html	(from https://html.modeltheme.com/cryptic/index.html)
00:06:05	2221/2221	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jun%202020%2014:58:16%20GMT	https://html.modeltheme.com/cryptic/confirm-mail.html	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/confirm-mail.html	(from https://html.modeltheme.com/cryptic/index.html)
00:06:05	1890/1890	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jun%202020%2014:58:14%20GMT	https://html.modeltheme.com/cryptic/404-error.html	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/404-error.html	(from https://html.modeltheme.com/cryptic/index.html)
00:06:05	20133/20133	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:27%20GMT	https://html.modeltheme.com/cryptic/assets/images/profile-pic.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/profile-pic.jpg	(from https://html.modeltheme.com/cryptic/index.html)
00:06:05	2330/2330	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/united-kingdom.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/united-kingdom.svg	(from https://html.modeltheme.com/cryptic/index.html)
00:06:06	763/763	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/france.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/france.svg	(from https://html.modeltheme.com/cryptic/index.html)
00:06:06	722/722	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/germany.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/germany.svg	(from https://html.modeltheme.com/cryptic/index.html)
00:06:06	839/839	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:27%20GMT	https://html.modeltheme.com/cryptic/assets/images/italy.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/italy.svg	(from https://html.modeltheme.com/cryptic/index.html)
00:06:06	757/757	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/spain.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/spain.svg	(from https://html.modeltheme.com/cryptic/index.html)
00:06:06	26675/26675	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/exchange-background.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/exchange-background.png	(from https://html.modeltheme.com/cryptic/index.html)
00:06:07	86931/86931	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:36:44%20GMT	https://html.modeltheme.com/cryptic/assets/js/jquery.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/jquery.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:07	12265/12265	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:42:00%20GMT	https://html.modeltheme.com/cryptic/assets/js/jquery.scrollbar.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/jquery.scrollbar.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:07	14597/14597	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:46:17%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/modernizr/modernizr.custom.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/modernizr/modernizr.custom.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:07	1212/1212	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:19:30%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/classie/classie.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/classie/classie.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:07	37053/37053	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:49:24%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:08	66847/66847	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:48:32%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/select2/select2.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/select2/select2.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:08	196063/196063	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:35:21%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/highcharts/highcharts.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/highcharts/highcharts.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:08	9251/9251	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:35:13%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/highcharts/exporting.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/highcharts/exporting.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:09	27055/27055	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:09:23%20GMT	https://html.modeltheme.com/cryptic/assets/js/charts.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/charts.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:09	210092/210092	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:35:29%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/amcharts.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/amcharts.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:09	49684/49684	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:58:49%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/depthChart/serial.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/depthChart/serial.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:09	62365/62365	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:47:58%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/depthChart/export.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/depthChart/export.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:09	2915/2915	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:38:08%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/depthChart/light.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/depthChart/light.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:10	1017/1017	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:15:05%20GMT	https://html.modeltheme.com/cryptic/assets/js/charts-amcharts.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/charts-amcharts.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:10	81660/81660	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:30:05%20GMT	https://html.modeltheme.com/cryptic/assets/js/custom.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/custom.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:10	12366/12366	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:00:15%20GMT	https://html.modeltheme.com/cryptic/assets/js/preloader.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/preloader.min.js	(from https://html.modeltheme.com/cryptic/index.html)
00:06:11	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jun%202020%2014:58:22%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/glyphicons-halflings-regular.eot	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/glyphicons-halflings-regular.eot	(from https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.css)
00:06:13	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jun%202020%2014:58:22%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/glyphicons-halflings-regular.eot?	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.css)
00:06:13	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:06:14%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.woff2	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.woff2	(from https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.css)
00:06:14	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:06:15%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.woff	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.woff	(from https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.css)
00:06:15	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:06:16%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.ttf	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.ttf	(from https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.css)
00:06:15	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:06:16%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/fonts/glyphicons-halflings-regular.svg	(from https://html.modeltheme.com/cryptic/assets/plugins/bootstrap/bootstrap.min.css)
00:06:17	49976/49976	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/cryptocoins.woff2	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/cryptocoins.woff2	(from https://html.modeltheme.com/cryptic/assets/fonts/cryptocoins.css)
00:06:18	58768/58768	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/cryptocoins.woff	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/cryptocoins.woff	(from https://html.modeltheme.com/cryptic/assets/fonts/cryptocoins.css)
00:06:18	96448/96448	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/cryptocoins.ttf	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/cryptocoins.ttf	(from https://html.modeltheme.com/cryptic/assets/fonts/cryptocoins.css)
00:06:19	54266/54266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Icons.eot?v=2.4.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Iconsb26c.eot	(from https://html.modeltheme.com/cryptic/assets/css/simple-line-icons.css)
00:06:20	30064/30064	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Iconsb26c.woff2	(from https://html.modeltheme.com/cryptic/assets/css/simple-line-icons.css)
00:06:21	54056/54056	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Icons.ttf?v=2.4.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Iconsb26c.ttf	(from https://html.modeltheme.com/cryptic/assets/css/simple-line-icons.css)
00:06:23	81332/81332	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Icons.woff?v=2.4.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Iconsb26c.woff	(from https://html.modeltheme.com/cryptic/assets/css/simple-line-icons.css)
00:06:24	239245/239245	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://html.modeltheme.com/cryptic/assets/css/simple-line-icons.css)
00:06:26	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont3e6e.eot	(from https://html.modeltheme.com/cryptic/assets/css/font-awesome.min.css)
00:06:27	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont.eot?	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfontd41d.eot	(from https://html.modeltheme.com/cryptic/assets/css/font-awesome.min.css)
00:06:27	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://html.modeltheme.com/cryptic/assets/css/font-awesome.min.css)
00:06:29	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont3e6e.woff	(from https://html.modeltheme.com/cryptic/assets/css/font-awesome.min.css)
00:06:31	165548/165548	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://html.modeltheme.com/cryptic/assets/css/font-awesome.min.css)
00:06:32	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:21%20GMT	https://html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/fonts/fontawesome-webfont3e6e.svg	(from https://html.modeltheme.com/cryptic/assets/css/font-awesome.min.css)
00:06:33	3208/3208	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:27%20GMT	https://html.modeltheme.com/cryptic/assets/images/logo.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/logo.png	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:34	469/469	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/down-arrow.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/down-arrow.svg	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:35	1060/1060	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/delimiter.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/delimiter.png	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:36	1088/1088	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:25%20GMT	https://html.modeltheme.com/cryptic/assets/images/delimiter-black.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/delimiter-black.png	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:37	45637/45637	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/counter.jpeg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/counter.jpg	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:38	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:06:39%20GMT	https://html.modeltheme.com/cryptic/assets/img/cd-icon-arrow.svg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/img/cd-icon-arrow.svg	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:39	1298/1298	---M--	200	added ('OK')	image/png	etag:%2218226e80c519d39cf6dd5da8fa9303de%22	https://s3-us-west-2.amazonaws.com/s.cdpn.io/269193/arrow-down.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/s3-us-west-2.amazonaws.com/s.cdpn.io/269193/arrow-down.png	(from https://html.modeltheme.com/cryptic/assets/css/custom.css)
00:06:40	13588/13588	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:32%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css	(from https://html.modeltheme.com/cryptic/dashboard-v1.html)
00:06:41	82806/82806	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:14:06%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.js	(from https://html.modeltheme.com/cryptic/dashboard-v1.html)
00:06:42	59431/59431	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:29:05%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/amstock.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/amstock.js	(from https://html.modeltheme.com/cryptic/dashboard-v1.html)
00:06:43	5359/5359	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:16:55%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/candlestick-charts.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/candlestick-charts.js	(from https://html.modeltheme.com/cryptic/dashboard-v1.html)
00:06:44	43257/43257	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:55:31%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/sparkline/jquery.sparkline.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/sparkline/jquery.sparkline.min.js	(from https://html.modeltheme.com/cryptic/dashboard-v1.html)
00:06:45	20599/20599	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:31%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/calendar/fullcalendar.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/calendar/fullcalendar.css	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:46	2943/2943	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:31%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/calendar/jquery.qtip.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/calendar/jquery.qtip.css	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:47	51601/51601	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:33:25%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/calendar/moment.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/calendar/moment.min.js	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:48	212648/212648	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:33:12%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/calendar/fullcalendar.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/calendar/fullcalendar.min.js	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:49	80659/80659	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:27:34%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/calendar/jquery.qtip.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/calendar/jquery.qtip.js	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:51	545890/545890	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:57:36%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/chartjs/Chart.bundle.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/chartjs/Chart.bundle.js	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:51	3467/3467	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:04:23%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/chartjs/utils.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/chartjs/utils.js	(from https://html.modeltheme.com/cryptic/dashboard-v2.html)
00:06:52	33687/33687	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:29%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/export.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/export.css	(from https://html.modeltheme.com/cryptic/mining-pool-shares.html)
00:06:53	493/493	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:29%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/pie-chart.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/pie-chart.css	(from https://html.modeltheme.com/cryptic/mining-pool-shares.html)
